dimension_id,maker,model,slug,generation,phase,trim,drive,transmission,length_mm,width_mm,height_mm,weight_kg,structural_check,manufacturer_check,checked_fields,findings,in_git_seed,sources,notes
"4969","ジャガー","Fペイス","f-pace","初代 (2016-)","現行型","R-Dynamic HSE P250 4WD","4WD","8AT","4755","1935","1665","1930","基礎整合性検査済み","未照合","","未判定","なし","",""
"4970","ジャガー","Fペイス","f-pace","初代 (2016-)","現行型","R-Dynamic SE P400e 4WD","4WD","8AT","4755","1935","1665","2250","基礎整合性検査済み","未照合","","未判定","なし","",""
"4971","ジャガー","Fペイス","f-pace","初代 (2016-)","現行型","R-Dynamic HSE P400e 4WD","4WD","8AT","4755","1935","1665","2250","基礎整合性検査済み","未照合","","未判定","なし","",""
"4972","ジャガー","Eペイス","e-pace","初代 (2018-)","現行型","R-Dynamic SE D200 4WD","4WD","8AT","4410","1900","1650","1960","基礎整合性検査済み","未照合","","未判定","なし","",""
"4973","ジャガー","Eペイス","e-pace","初代 (2018-)","現行型","R-Dynamic HSE D200 4WD","4WD","8AT","4410","1900","1650","1960","基礎整合性検査済み","未照合","","未判定","なし","",""
"4974","ジャガー","Eペイス","e-pace","初代 (2018-)","現行型","R-Dynamic SE P250 4WD","4WD","8AT","4410","1900","1650","1900","基礎整合性検査済み","未照合","","未判定","なし","",""
"4975","ジャガー","Eペイス","e-pace","初代 (2018-)","現行型","R-Dynamic HSE P250 4WD","4WD","8AT","4410","1900","1650","1900","基礎整合性検査済み","未照合","","未判定","なし","",""
"4976","ジャガー","Eペイス","e-pace","初代 (2018-)","現行型","R-Dynamic HSE P300e 4WD","4WD","8AT","4410","1900","1650","2130","基礎整合性検査済み","未照合","","未判定","なし","",""
"4977","ジャガー","Fタイプ","f-type","初代 (2013-)","現行型","R-Dynamic クーペ P300","FR","8AT","4470","1925","1315","1660","基礎整合性検査済み","未照合","","未判定","なし","",""
"4978","ジャガー","Fタイプ","f-type","初代 (2013-)","現行型","75 クーペ P450","FR","8AT","4470","1925","1315","1780","基礎整合性検査済み","未照合","","未判定","なし","",""
"4979","ジャガー","Fタイプ","f-type","初代 (2013-)","現行型","R75 クーペ P575 AWD","4WD","8AT","4470","1925","1315","1840","基礎整合性検査済み","未照合","","未判定","なし","",""
"4980","ジャガー","Fタイプ","f-type","初代 (2013-)","現行型","ZP エディション クーペ P575 AWD","4WD","8AT","4470","1925","1315","1840","基礎整合性検査済み","未照合","","未判定","なし","",""
"4981","ジャガー","XE","xe","初代 (2014-)","現行型","R-Dynamic SE P250","FR","8AT","4690","1850","1415","1660","基礎整合性検査済み","未照合","","未判定","なし","",""
"4982","ジャガー","XE","xe","初代 (2014-)","現行型","300スポーツ P300 4WD","4WD","8AT","4690","1850","1415","1730","基礎整合性検査済み","未照合","","未判定","なし","",""
"4983","ジャガー","XF","xf","2代目 (2015-)","現行型","R-Dynamic SE D200 4WD","4WD","8AT","4970","1880","1455","1890","基礎整合性検査済み","未照合","","未判定","なし","",""
"4984","ジャガー","XF","xf","2代目 (2015-)","現行型","R-Dynamic SE P250","FR","8AT","4970","1880","1455","1780","基礎整合性検査済み","未照合","","未判定","なし","",""
"4985","ジャガー","XF","xf","2代目 (2015-)","現行型","300スポーツ P300 4WD","4WD","8AT","4970","1880","1455","1820","基礎整合性検査済み","未照合","","未判定","なし","",""
"4986","アルファロメオ","ジュリア","giulia","952型 (2017-)","現行型","スプリント RHD","FR","8AT","4655","1865","1435","1630","基礎整合性検査済み","未照合","","未判定","なし","",""
"4987","アルファロメオ","ジュリア","giulia","952型 (2017-)","現行型","ヴェローチェ RHD","FR","8AT","4655","1865","1435","1630","基礎整合性検査済み","未照合","","未判定","なし","",""
"4988","アルファロメオ","ジュリア","giulia","952型 (2017-)","現行型","クアドリフォリオ RHD","FR","8AT","4635","1865","1435","1710","基礎整合性検査済み","未照合","","未判定","なし","",""
"4989","アルファロメオ","ステルヴィオ","stelvio","949型 (2018-)","現行型","2.0ターボ Q4 スプリント","4WD","8AT","4690","1905","1680","1810","基礎整合性検査済み","未照合","","未判定","なし","",""
"4990","アルファロメオ","ステルヴィオ","stelvio","949型 (2018-)","現行型","2.0ターボ Q4 ヴェローチェ","4WD","8AT","4690","1905","1680","1810","基礎整合性検査済み","未照合","","未判定","なし","",""
"4991","アルファロメオ","ステルヴィオ","stelvio","949型 (2018-)","現行型","2.2ターボディーゼル Q4 ヴェローチェ","4WD","8AT","4690","1905","1680","1860","基礎整合性検査済み","未照合","","未判定","なし","",""
"4992","アルファロメオ","ステルヴィオ","stelvio","949型 (2018-)","現行型","クアドリフォリオ","4WD","8AT","4700","1955","1680","1960","基礎整合性検査済み","未照合","","未判定","なし","",""
"4993","アルファロメオ","ジュニア","junior","1代目 (2025-)","現行型","イブリダ コア","FF","6DCT","4195","1780","1585","1330","基礎整合性検査済み","未照合","","未判定","なし","",""
"4994","アルファロメオ","ジュニア","junior","1代目 (2025-)","現行型","イブリダ プレミアム","FF","6DCT","4195","1780","1585","1340","基礎整合性検査済み","未照合","","未判定","なし","",""
"4995","アルファロメオ","ジュニア","junior","1代目 (2025-)","現行型","エレットリカ プレミアム","FF","AT","4195","1780","1585","1580","基礎整合性検査済み","未照合","","未判定","なし","",""
"4996","プジョー","408","408","初代 (2023-)","現行型","Allure","2WD","8AT","4700","1850","1500","1430","基礎整合性検査済み","未照合","","未判定","なし","",""
"4997","プジョー","408","408","初代 (2023-)","現行型","Allure Hybrid","2WD","8AT","4700","1850","1500","1500","基礎整合性検査済み","未照合","","未判定","なし","",""
"4998","プジョー","5008","5008","3代目 (2026-)","現行型","Allure Hybrid","2WD","6DCT","4810","1895","1735","1740","基礎整合性検査済み","未照合","","未判定","なし","",""
"4999","プジョー","308 SW","308-sw","3代目 (2022-)","現行型","Allure","2WD","8AT","4660","1850","1490","1400","基礎整合性検査済み","未照合","","未判定","なし","",""
"5000","プジョー","308 SW","308-sw","3代目 (2022-)","現行型","GT Hybrid","2WD","8AT","4655","1850","1485","1720","基礎整合性検査済み","未照合","","未判定","なし","",""
"5001","プジョー","リフター","rifter","初代 (2020-)","現行型","GT","2WD","8AT","4405","1850","1855","1630","基礎整合性検査済み","未照合","","未判定","なし","",""
"5002","プジョー","リフター","rifter","初代 (2020-)","現行型","ロング GT","2WD","8AT","4760","1850","1875","1700","基礎整合性検査済み","未照合","","未判定","なし","",""
"5003","プジョー","508","508","2代目 (2019-)","現行型","GT","2WD","8AT","4750","1860","1420","1510","基礎整合性検査済み","未照合","","未判定","なし","",""
"5004","プジョー","508","508","2代目 (2019-)","現行型","GT Hybrid","2WD","8AT","4750","1860","1420","1790","基礎整合性検査済み","未照合","","未判定","なし","",""
"5005","シトロエン","C4","c4","3代目 (2021-)","現行型","MAX ハイブリッド","FF","6DCT","4375","1800","1530","1370","基礎整合性検査済み","未照合","","未判定","なし","",""
"5006","シトロエン","C4","c4","3代目 (2021-)","現行型","E-C4 MAX","FF","1速固定","4375","1800","1530","1630","基礎整合性検査済み","未照合","","未判定","なし","",""
"5007","シトロエン","C3エアクロス","c3-aircross","初代 (2019-)","現行型","MAX","FF","6AT","4160","1765","1630","1320","基礎整合性検査済み","未照合","","未判定","なし","",""
"5008","シトロエン","C3エアクロス","c3-aircross","初代 (2019-)","現行型","MAX BlueHDi","FF","6AT","4160","1765","1630","1380","基礎整合性検査済み","未照合","","未判定","なし","",""
"5009","シトロエン","ベルランゴ","berlingo","3代目 (2019-)","現行型","MAX BlueHDi","FF","8AT","4405","1850","1830","1600","基礎整合性検査済み","未照合","","未判定","なし","",""
"5010","シトロエン","ベルランゴ","berlingo","3代目 (2019-)","現行型","MAX XTR グリップコントロールパッケージ","FF","8AT","4405","1850","1830","1630","基礎整合性検査済み","未照合","","未判定","なし","",""
"5011","シトロエン","ベルランゴ","berlingo","3代目 (2019-)","現行型","ロング MAX BlueHDi","FF","8AT","4770","1850","1850","1660","基礎整合性検査済み","未照合","","未判定","なし","",""
"5012","シトロエン","ベルランゴ","berlingo","3代目 (2019-)","現行型","ロング MAX XTR グリップコントロールパッケージ","FF","8AT","4770","1850","1850","1680","基礎整合性検査済み","未照合","","未判定","なし","",""
"5013","シトロエン","C5 X","c5-x","初代 (2022-)","現行型","MAX","FF","8AT","4805","1865","1490","1520","基礎整合性検査済み","未照合","","未判定","なし","",""
"5014","シトロエン","C5 X","c5-x","初代 (2022-)","現行型","MAX プラグインハイブリッド","FF","8AT","4805","1865","1490","1790","基礎整合性検査済み","未照合","","未判定","なし","",""
"5015","シトロエン","C5エアクロス","c5-aircross","初代 (2019-)","現行型","MAX BlueHDi","FF","8AT","4500","1850","1710","1670","基礎整合性検査済み","未照合","","未判定","なし","",""
"5016","シトロエン","C5エアクロス","c5-aircross","初代 (2019-)","現行型","MAX プラグインハイブリッド","FF","8AT","4500","1850","1710","1860","基礎整合性検査済み","未照合","","未判定","なし","",""
"5017","Jeep","コマンダー","commander","H620系 (2022-)","現行型","ロンジチュード FWD","FWD","9AT","4770","1860","1730","1780","基礎整合性検査済み","未照合","","未判定","なし","",""
"5018","Jeep","コマンダー","commander","H620系 (2022-)","現行型","リミテッド 4WD","4WD","9AT","4770","1860","1730","1870","基礎整合性検査済み","未照合","","未判定","なし","",""
"5019","Jeep","コマンダー","commander","H620系 (2022-)","現行型","トレイルエディション 4WD","4WD","9AT","4770","1860","1730","1890","基礎整合性検査済み","未照合","","未判定","なし","",""
"5020","Jeep","コンパス","compass","M624系 (2017-)","現行型","ロンジチュード FF","FF","6AT","4420","1810","1640","1490","基礎整合性検査済み","未照合","","未判定","なし","",""
"5021","Jeep","コンパス","compass","M624系 (2017-)","現行型","リミテッド 4WD","4WD","9AT","4420","1810","1640","1600","基礎整合性検査済み","未照合","","未判定","なし","",""
"5022","Jeep","レネゲード","renegade","BU系 (2015-)","現行型","スタンダード ロイヤルエディション FF","FF","7AT","4255","1805","1695","1470","基礎整合性検査済み","未照合","","未判定","なし","",""
"5023","Jeep","レネゲード","renegade","BU系 (2015-)","現行型","ロイヤル ロイヤルエディション FF","FF","7AT","4255","1805","1695","1500","基礎整合性検査済み","未照合","","未判定","なし","",""
"5024","Jeep","アベンジャー","avenger","FH1JE系 (2024-)","現行型","アルティテュード FF","FF","CVT","4105","1775","1595","1570","基礎整合性検査済み","未照合","","未判定","なし","",""
"5025","Jeep","アベンジャー 4xe ハイブリッド","avenger-4xe-hybrid","初代 (2026-)","現行型","ポップスター 4WD","4WD","6DCT","4120","1775","1600","1755","基礎整合性検査済み","未照合","","未判定","なし","",""
"5026","スバル","インプレッサ","impreza","GU系 (2023-)","現行型","ST FF","2WD","CVT","4475","1780","1450","1380","基礎整合性検査済み","資料照合実施（項目限定）","全長mm / 全幅mm / 全高mm / 車両重量kg","条件注記不足","なし","https://www.subaru.co.jp/pdf/news/2023_0420_1_2023-04-19-132902.pdf","STの1450mmは発表資料と一致するがアンテナを倒した条件付き。アンテナ仕様・年次改良を明示する必要あり。 | 高さ1450mmはルーフアンテナを倒した場合の公式発表値。シャークフィンでは+30mm。アンテナ条件の表示がない。"
"5027","スバル","インプレッサ","impreza","GU系 (2023-)","現行型","ST AWD","4WD","CVT","4475","1780","1450","1420","基礎整合性検査済み","資料照合実施（項目限定）","全長mm / 全幅mm / 全高mm / 車両重量kg","条件注記不足","なし","https://www.subaru.co.jp/pdf/news/2023_0420_1_2023-04-19-132902.pdf","STの1450mmは発表資料と一致するがアンテナを倒した条件付き。アンテナ仕様・年次改良を明示する必要あり。 | 高さ1450mmはルーフアンテナを倒した場合の公式発表値。シャークフィンでは+30mm。アンテナ条件の表示がない。"
